queue_ns,network_ns,total_ns
124,94910,95034
193,98424,98617
124,98177,98301
6885,100713,107598
173,96470,96643
183,98543,98726
114,98374,98488
124,96213,96337
114,98493,98607
213,94989,95202
173,120600,120773
173,91683,91856
124,94822,94946
203,95078,95281
173,86718,86891
124,108639,108763
192,99767,99959
193,93568,93761
154,118705,118859
183,94752,94935
134,97338,97472
232,90904,91136
124,96203,96327
124,94220,94344
193,96045,96238
193,103575,103768
252,115322,115574
267,108910,109177
187,100926,101113
178,89270,89448
148,85184,85332
119,89585,89704
198,84661,84859
168,91747,91915
138,90708,90846
168,88787,88955
212,91093,91305
178,115918,116096
133,124821,124954
188,113845,114033
207,144786,144993
558,99810,100368
124,92228,92352
256,95182,95438
217,122806,123023
177,97235,97412
182,95041,95223
177,95071,95248
118,98489,98607
232,83632,83864
158,133324,133482
128,91715,91843
178,103383,103561
202,91665,91867
129,93800,93929
178,91231,91409
119,86721,86840
188,90866,91054
118,86455,86573
118,90402,90520
208,86316,86524
119,94162,94281
197,91912,92109
177,108948,109125
261,93317,93578
158,101308,101466
168,103275,103443
207,110447,110654
295,31324,31619
168,93482,93650
188,100442,100630
168,93472,93640
118,96840,96958
182,96406,96588
188,91971,92159
178,93136,93314
119,99356,99475
192,92741,92933
212,94123,94335
188,171893,172081
286,97383,97669
128,85783,85911
128,88270,88398
118,85517,85635
148,85408,85556
197,86464,86661
148,100647,100795
197,94008,94205
118,85803,85921
118,87777,87895
128,94429,94557
197,85221,85418
118,90869,90987
168,94903,95071
108,93482,93590
118,92478,92596
129,111111,111240
182,127376,127558
207,93179,93386
227,85135,85362
198,126623,126821
177,95399,95576
212,88655,88867
6267,89968,96235
202,94738,94940
177,96603,96780
177,89277,89454
128,105812,105940
168,88112,88280
128,89406,89534
129,88230,88359
118,88033,88151
118,86405,86523
118,106246,106364
356,83326,83682
197,95557,95754
21461,100548,122009
197,131706,131903
94,89602,89696
168,91014,91182
119,86336,86455
118,85921,86039
128,90234,90362
118,85764,85882
182,91765,91947
178,86553,86731
118,111504,111622
178,94863,95041
197,95456,95653
217,100400,100617
138,100864,101002
193,111940,112133
148,98722,98870
281,105681,105962
197,110796,110993
178,100933,101111
177,93107,93284
128,96712,96840
168,160476,160644
202,92662,92864
187,103216,103403
118,94827,94945
197,98101,98298
119,100933,101052
172,93642,93814
128,96505,96633
434,93020,93454
119,101824,101943
197,95153,95350
148,97962,98110
128,95350,95478
188,92981,93169
1066,99669,100735
207,98160,98367
108,97854,97962
118,97834,97952
128,95172,95300
128,99377,99505
177,90017,90194
167,92288,92455
108,100815,100923
212,96366,96578
158,98180,98338
118,93998,94116
118,98071,98189
119,96711,96830
119,98209,98328
118,96238,96356
178,94797,94975
197,100963,101160
188,89899,90087
128,89780,89908
118,86030,86148
118,93343,93461
109,87254,87363
118,89534,89652
128,85063,85191
192,92367,92559
187,90719,90906
118,88725,88843
118,120011,120129
119,86010,86129
118,85685,85803
187,84817,85004
128,88655,88783
118,88952,89070
119,108947,109066
129,98251,98380
109,99889,99998
167,90985,91152
177,89514,89691
128,89405,89533
128,85438,85566
118,88715,88833
128,85448,85576
119,88537,88656
118,85033,85151
128,88745,88873
118,85596,85714
1589,95251,96840
187,117290,117477
10155,92429,102584
157,87610,87767
118,84175,84293
325,83494,83819
197,104091,104288
177,97522,97699
188,91935,92123
128,92317,92445
197,99297,99494
182,89021,89203
119,87293,87412
119,84253,84372
118,87165,87283
128,89040,89168
167,93110,93277
178,98752,98930
182,116399,116581
162,95426,95588
178,89020,89198
128,83711,83839
158,87639,87797
187,84412,84599
118,87106,87224
119,83513,83632
172,90728,90900
187,108388,108575
137,101903,102040
143,96916,97059
148,152126,152274
118,115237,115355
113,98163,98276
198,93659,93857
118,97758,97876
197,93215,93412
118,95890,96008
177,99258,99435
118,94656,94774
118,94222,94340
118,97195,97313
188,95416,95604
177,87718,87895
197,87836,88033
197,102571,102768
197,97412,97609
172,94925,95097
202,95597,95799
197,100627,100824
182,94521,94703
231,95498,95729
182,92122,92304
167,100707,100874
128,97449,97577
118,92902,93020
182,94186,94368
157,100805,100962
138,96761,96899
119,97419,97538
108,97617,97725
118,93189,93307
128,97350,97478
118,95410,95528
177,91498,91675
128,96722,96850
128,97172,97300
119,97251,97370
147,95419,95566
109,93208,93317
128,97420,97548
118,97529,97647
109,103331,103440
118,93492,93610
109,104943,105052
177,98110,98287
177,110931,111108
109,82763,82872
182,96061,96243
168,100686,100854
202,96198,96400
183,93491,93674
158,94794,94952
128,97136,97264
108,98387,98495
109,98781,98890
118,96110,96228
118,101644,101762
182,93889,94071
310,99831,100141
197,98061,98258
187,99196,99383
177,83958,84135
118,87135,87253
118,113272,113390
183,91648,91831
118,88399,88517
266,88428,88694
157,106433,106590
197,95495,95692
168,91310,91478
217,89879,90096
177,84965,85142
118,90915,91033
118,85862,85980
128,89287,89415
197,90442,90639
128,85813,85941
118,99130,99248
202,91113,91315
167,91735,91902
128,85971,86099
118,93067,93185
118,92448,92566
202,89534,89736
148,89593,89741
118,95508,95626
252,117358,117610
207,101291,101498
162,98232,98394
128,85092,85220
118,111210,111328
252,91586,91838
207,93416,93623
198,94580,94778
119,97649,97768
128,97175,97303
241,80592,80833
177,89406,89583
188,85803,85991
128,89524,89652
197,85409,85606
178,91379,91557
118,93068,93186
128,93968,94096
109,98850,98959
187,89880,90067
128,86247,86375
118,96781,96899
167,87412,87579
128,101232,101360
207,94597,94804
118,87935,88053
167,102229,102396
177,92810,92987
128,94846,94974
109,92211,92320
119,96669,96788
365,93307,93672
187,96887,97074
108,96156,96264
128,92764,92892
118,96551,96669
98,93307,93405
177,97045,97222
128,91806,91934
118,96502,96620
119,92537,92656
178,112977,113155
182,92988,93170
167,92465,92632
128,93228,93356
98,96729,96827
109,94363,94472
118,97035,97153
118,101291,101409
241,93218,93459
183,92675,92858
167,98318,98485
197,96571,96768
108,96571,96679
119,93287,93406
148,115336,115484
172,92643,92815
128,93682,93810
118,92557,92675
119,96738,96857
118,100176,100294
118,117043,117161
173,92948,93121
118,93712,93830
108,92804,92912
148,152682,152830
197,115010,115207
178,92909,93087
128,95675,95803
178,93987,94165
138,94241,94379
128,91461,91589
118,94607,94725
108,101237,101345
167,95407,95574
168,92270,92438
119,83967,84086
118,93965,94083
118,119017,119135
172,97301,97473
183,88793,88976
118,96890,97008
128,94686,94814
178,91053,91231
128,93356,93484
192,95093,95285
163,103236,103399
187,101666,101853
157,86070,86227
197,84471,84668
188,91162,91350
187,86583,86770
109,88181,88290
128,90323,90451
119,124297,124416
513,90323,90836
128,118336,118464
118,93879,93997
178,93649,93827
128,102200,102328
177,100854,101031
178,90731,90909
173,91122,91295
167,89672,89839
202,91162,91364
119,102436,102555
202,91600,91802
158,99127,99285
147,98792,98939
183,88941,89124
119,88339,88458
167,98913,99080
168,98209,98377
187,95695,95882
187,90659,90846
118,87905,88023
449,87679,88128
217,90185,90402
118,84876,84994
118,89327,89445
118,85181,85299
182,95525,95707
168,84826,84994
118,88882,89000
187,94242,94429
208,93501,93709
158,90866,91024
118,90491,90609
158,87836,87994
173,89721,89894
188,86622,86810
129,157218,157347
182,90531,90713
187,89376,89563
128,154989,155117
266,98143,98409
118,109335,109453
167,96169,96336
178,100876,101054
202,97186,97388
177,91314,91491
212,91271,91483
118,93482,93600
118,97728,97846
188,91655,91843
178,92415,92593
197,99604,99801
109,94698,94807
118,93778,93896
118,96366,96484
158,92238,92396
119,86296,86415
119,100883,101002
177,96225,96402
118,93564,93682
108,96482,96590
128,96709,96837
118,95742,95860
128,97718,97846
211,90186,90397
197,100213,100410
193,95497,95690
158,96718,96876
119,93257,93376
118,96423,96541
188,95843,96031
177,93406,93583
118,89468,89586
119,100380,100499
261,95172,95433
118,101133,101251
222,99719,99941
464,86602,87066
128,90916,91044
128,90600,90728
177,95752,95929
118,124307,124425
252,96245,96497
187,153698,153885
192,102328,102520
113,154613,154726
178,113490,113668
192,97696,97888
197,91636,91833
128,86671,86799
128,86523,86651
118,85951,86069
128,90185,90313
128,101762,101890
272,91655,91927
188,91991,92179
118,90767,90885
188,122577,122765
129,110210,110339
108,101881,101989
163,96919,97082
128,96011,96139
168,92228,92396
178,92050,92228
178,86168,86346
212,95024,95236
158,109973,110131
222,96179,96401
168,96896,97064
119,96669,96788
187,95939,96126
187,91982,92169
118,95735,95853
118,97354,97472
119,96333,96452
148,100186,100334
119,87095,87214
202,95241,95443
178,118639,118817
202,108319,108521
168,94580,94748
148,96248,96396
118,94807,94925
247,94886,95133
236,99818,100054
197,86139,86336
118,91212,91330
118,91300,91418
177,97005,97182
108,96502,96610
119,97126,97245
118,96176,96294
108,93228,93336
108,96610,96718
217,96985,97202
109,96600,96709
129,96968,97097
128,96600,96728
128,100729,100857
118,96462,96580
109,93089,93198
109,98949,99058
167,100213,100380
172,94571,94743
177,108911,109088
192,94409,94601
168,87619,87787
187,96061,96248
197,97015,97212
187,97383,97570
118,97018,97136
108,98242,98350
118,96929,97047
167,153975,154142
182,97610,97792
198,92257,92455
128,96830,96958
187,91745,91932
202,98725,98927
187,87007,87194
192,91399,91591
128,86287,86415
187,87767,87954
198,90510,90708
118,85715,85833
119,89612,89731
207,96008,96215
118,86918,87036
128,90343,90471
118,114573,114691
128,93620,93748
168,92238,92406
128,94067,94195
118,96077,96195
207,96731,96938
108,97038,97146
118,130071,130189
202,91024,91226
148,87580,87728
118,97054,97172
108,96739,96847
182,93570,93752
168,90511,90679
119,98833,98952
118,96660,96778
118,94768,94886
108,96245,96353
128,95761,95889
118,95370,95488
118,98399,98517
162,92919,93081
128,95518,95646
128,96886,97014
109,97054,97163
108,100824,100932
182,94156,94338
148,101992,102140
158,92366,92524
138,97360,97498
138,94798,94936
262,90629,90891
177,93738,93915
197,93968,94165
128,101735,101863
188,101626,101814
178,96620,96798
118,96502,96620
187,92320,92507
2161,95617,97778
118,96130,96248
118,96097,96215
128,93070,93198
119,117645,117764
177,99088,99265
118,91283,91401
118,98002,98120
167,108842,109009
183,100281,100464
178,97225,97403
108,96650,96758
251,92801,93052
178,91754,91932
119,91382,91501
207,93571,93778
118,100768,100886
173,95961,96134
207,91972,92179
9139,89602,98741
182,98281,98463
207,93097,93304
128,95587,95715
119,92159,92278
108,96061,96169
167,95515,95682
168,87343,87511
128,94620,94748
128,96669,96797
108,95073,95181
118,92912,93030
177,95686,95863
128,96580,96708
188,91639,91827
177,95261,95438
128,96354,96482
108,90909,91017
168,103055,103223
187,91350,91537
128,99433,99561
162,95241,95403
207,121632,121839
207,97627,97834
217,93550,93767
128,153945,154073
178,99179,99357
119,109502,109621
119,91478,91597
177,90847,91024
128,91182,91310
109,90797,90906
118,88429,88547
118,89603,89721
118,96011,96129
128,93373,93501
118,92771,92889
118,95742,95860
108,92248,92356
119,96484,96603
128,92544,92672
109,95534,95643
119,91616,91735
109,88951,89060
118,90698,90816
118,88705,88823
118,96659,96777
197,96067,96264
108,95751,95859
118,128048,128166
217,97587,97804
187,91834,92021
108,93337,93445
133,89860,89993
177,93551,93728
128,94905,95033
109,105624,105733
128,97560,97688
187,95624,95811
187,98851,99038
1791,87205,88996
128,92981,93109
128,100469,100597
148,95969,96117
118,94620,94738
118,95893,96011
177,97213,97390
128,94581,94709
197,101298,101495
310,94097,94407
167,100450,100617
118,96758,96876
118,95587,95705
211,91242,91453
128,90846,90974
118,104825,104943
188,102403,102591
118,91172,91290
118,97765,97883
163,80622,80785
158,93363,93521
108,95811,95919
118,97560,97678
197,93965,94162
118,86198,86316
118,87876,87994
118,97728,97846
211,89781,89992
168,90530,90698
128,94373,94501
128,96047,96175
128,89705,89833
118,95366,95484
128,93484,93612
118,95751,95869
108,100758,100866
202,94262,94464
178,85092,85270
183,92895,93078
187,92748,92935
118,97929,98047
119,95296,95415
187,92570,92757
128,92869,92997
118,97396,97514
216,95376,95592
182,92066,92248
167,115565,115732
118,105788,105906
168,94319,94487
192,99419,99611
119,99211,99330
108,97672,97780
119,138352,138471
128,98866,98994
227,101504,101731
167,91761,91928
207,84349,84556
118,102718,102836
128,92789,92917
119,98599,98718
167,96172,96339
207,95237,95444
395,96655,97050
128,96165,96293
148,96369,96517
108,95010,95118
109,97129,97238
118,95208,95326
187,95590,95777
119,94020,94139
119,96707,96826
118,91941,92059
118,92947,93065
118,96784,96902
109,112643,112752
118,107515,107633
128,95168,95296
108,95721,95829
118,93320,93438
118,119525,119643
168,98915,99083
128,95740,95868
138,96912,97050
118,95787,95905
128,92306,92434
128,84823,84951
187,85632,85819
128,91050,91178
109,90220,90329
128,86471,86599
118,96836,96954
197,96244,96441
158,90911,91069
118,91070,91188
119,94662,94781
108,96253,96361
167,90103,90270
119,85838,85957
118,89461,89579
118,106485,106603
207,97691,97898
118,96846,96964
118,96212,96330
108,95405,95513
108,96409,96517
187,95050,95237
118,96024,96142
128,94763,94891
118,88997,89115
128,91642,91770
128,86125,86253
128,94132,94260
148,97800,97948
118,95218,95336
128,102745,102873
109,96135,96244
108,96105,96213
190,95609,95799
178,98257,98435
128,94615,94743
121,134328,134449
128,88444,88572
158,92411,92569
197,96836,97033
108,98007,98115
118,95247,95365
108,97692,97800
109,93954,94063
118,95543,95661
118,138637,138755
226,101415,101641
188,93438,93626
197,97537,97734
187,98846,99033
177,91919,92096
119,95484,95603
249,107791,108040
178,95204,95382
118,105166,105284
167,93550,93717
181,95905,96086
168,98701,98869
180,95698,95878
181,95964,96145
128,96353,96481
210,96619,96829
178,102520,102698
220,97951,98171
131,95915,96046
118,94191,94309
177,100754,100931
157,93757,93914
180,96073,96253
177,92866,93043
108,93796,93904
249,96112,96361
177,113150,113327
130,103643,103773
128,94102,94230
210,96221,96431
118,94093,94211
180,96310,96490
178,92757,92935
128,93155,93283
240,96231,96471
168,93063,93231
128,95237,95365
108,93540,93648
170,96112,96282
157,95392,95549
178,93855,94033
128,88740,88868
187,122239,122426
187,117975,118162
190,96902,97092
118,94052,94170
167,92284,92451
118,94971,95089
170,95994,96164
190,96043,96233
128,95237,95365
170,95807,95977
177,95918,96095
190,98589,98779
177,102076,102253
190,96024,96214
168,94366,94534
119,96688,96807
190,95915,96105
167,92876,93043
168,95829,95997
167,87853,88020
198,93605,93803
108,94448,94556
210,88763,88973
177,97636,97813
190,96695,96885
197,93754,93951
128,96836,96964
128,102866,102994
111,96596,96707
128,93766,93894
200,96251,96451
187,93063,93250
210,95757,95967
167,93340,93507
128,93145,93273
161,107935,108096
181,95490,95671
178,99115,99293
200,96152,96352
158,93655,93813
128,93895,94023
180,108076,108256
118,95276,95394
168,112409,112577
180,106370,106550
118,101346,101464
180,98455,98635
131,117433,117564
118,93885,94003
128,93925,94053
128,96600,96728
157,92550,92707
109,102027,102136
207,100050,100257
168,93843,94011
187,93816,94003
121,95737,95858
118,98543,98661
118,96685,96803
118,99126,99244
167,98649,98816
167,93823,93990
118,95198,95316
118,98175,98293
118,94299,94417
4145,97714,101859
259,96635,96894
118,94566,94684
197,97524,97721
128,94636,94764
464,215748,216212
178,86749,86927
138,90727,90865
138,91279,91417
444,93076,93520
138,96125,96263
128,95688,95816
346,97142,97488
129,94779,94908
108,94889,94997
139,97634,97773
138,96734,96872
138,96944,97082
178,120916,121094
190,100408,100598
131,109606,109737
178,87193,87371
138,91615,91753
129,96549,96678
178,88999,89177
165,92851,93016
185,97667,97852
106,98161,98267
125,96611,96736
175,103845,104020
166,93019,93185
115,96523,96638
116,98042,98158
126,93196,93322
12827,86663,99490
116,93483,93599
115,96770,96885
106,93453,93559
